price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
1200,2,1,FALSE,FALSE,55,apartment,Sants-Montjuic
2255,2,1,FALSE,FALSE,55,apartment,Sants-Montjuic
1936,2,2,FALSE,FALSE,65,apartment,Ciutat Vella
1200,4,2,FALSE,FALSE,90,apartment,Ciutat Vella
1771,2,1,FALSE,FALSE,65,apartment,Gracia
1714,2,1,FALSE,FALSE,65,apartment,Gracia
1600,2,2,TRUE,FALSE,60,apartment,Eixample
900,1,1,FALSE,FALSE,50,apartment,Sants-Montjuic
1100,2,2,FALSE,FALSE,60,apartment,Sarria-Sant Gervasi
750,0,1,TRUE,FALSE,40,apartment,Sarria-Sant Gervasi
784,1,1,TRUE,FALSE,48,apartment,Ciutat Vella
1200,2,2,FALSE,TRUE,50,apartment,Ciutat Vella
1980,1,1,FALSE,FALSE,55,apartment,Eixample
900,2,1,FALSE,FALSE,80,apartment,Ciutat Vella
695,2,1,TRUE,FALSE,45,apartment,Horta- Guinardo
700,0,1,TRUE,FALSE,41,apartment,Ciutat Vella
2414,2,1,FALSE,FALSE,65,apartment,Eixample
2715,2,1,FALSE,FALSE,65,apartment,Eixample
1375,1,1,FALSE,FALSE,45,apartment,Eixample
2410,4,2,FALSE,FALSE,150,apartment,Sarria-Sant Gervasi
700,0,1,FALSE,FALSE,35,apartment,Gracia
2491,3,1,FALSE,FALSE,70,apartment,Eixample
1654,2,1,FALSE,FALSE,70,apartment,Eixample
1575,1,1,FALSE,FALSE,50,apartment,Eixample
1575,2,1,FALSE,FALSE,65,apartment,Eixample
1995,3,2,FALSE,FALSE,100,apartment,Eixample
1703,3,2,FALSE,FALSE,63,apartment,Eixample
4180,4,2,FALSE,FALSE,75,apartment,Eixample
2727,3,2,FALSE,FALSE,85,apartment,Eixample
1685,2,2,FALSE,FALSE,80,apartment,Eixample
3505,3,2,FALSE,FALSE,80,apartment,Eixample
4161,4,2,FALSE,FALSE,85,apartment,Eixample
3464,3,2,FALSE,FALSE,62,apartment,Eixample
4184,4,2,TRUE,FALSE,80,apartment,Eixample
1250,1,2,TRUE,FALSE,55,apartment,Sarria-Sant Gervasi
750,0,1,TRUE,TRUE,35,apartment,Gracia
1810,1,1,TRUE,FALSE,60,apartment,Sarria-Sant Gervasi
1810,1,1,TRUE,FALSE,60,apartment,Sarria-Sant Gervasi
2255,2,2,FALSE,FALSE,55,apartment,Sarria-Sant Gervasi
2255,2,2,FALSE,FALSE,55,apartment,Sarria-Sant Gervasi
1300,3,2,TRUE,FALSE,70,apartment,Eixample
650,1,1,TRUE,FALSE,29,apartment,Eixample
1450,2,2,TRUE,FALSE,110,apartment,Les Corts
1450,2,1,FALSE,FALSE,50,apartment,Ciutat Vella
1290,2,1,TRUE,TRUE,86,apartment,Les Corts
1200,1,2,FALSE,TRUE,75,apartment,Ciutat Vella
1750,2,1,FALSE,TRUE,80,apartment,Ciutat Vella
1800,2,1,TRUE,TRUE,85,apartment,Eixample
1850,2,2,TRUE,FALSE,144,apartment,Ciutat Vella
1750,3,2,TRUE,TRUE,114,apartment,Ciutat Vella
1190,2,1,FALSE,FALSE,45,apartment,Ciutat Vella
1900,1,1,FALSE,FALSE,45,apartment,Eixample
1190,2,1,FALSE,FALSE,45,apartment,Ciutat Vella
1250,2,2,TRUE,FALSE,75,apartment,Gracia
625,1,1,TRUE,FALSE,35,apartment,Eixample
3479,2,1,FALSE,FALSE,75,apartment,Sant Martí
1104,1,1,FALSE,FALSE,50,apartment,Horta- Guinardo
2250,3,2,FALSE,TRUE,198,apartment,Horta- Guinardo
720,1,1,TRUE,FALSE,45,apartment,Sarria-Sant Gervasi
2450,3,2,TRUE,TRUE,140,apartment,Les Corts
3368,3,2,FALSE,FALSE,75,apartment,Eixample
1650,3,1,FALSE,FALSE,65,apartment,Nou Barris
625,1,1,TRUE,FALSE,40,apartment,Horta- Guinardo
750,1,1,TRUE,FALSE,51,apartment,Sarria-Sant Gervasi
1185,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
2000,2,2,TRUE,FALSE,93,apartment,Eixample
1950,2,1,TRUE,FALSE,100,apartment,Eixample
1195,1,1,FALSE,FALSE,39,apartment,Ciutat Vella
1791,1,1,FALSE,FALSE,35,apartment,Sant Martí
1490,1,1,FALSE,FALSE,35,apartment,Sant Martí
685,1,1,TRUE,FALSE,33,apartment,Ciutat Vella
1680,2,1,TRUE,FALSE,70,apartment,Eixample
1600,1,2,TRUE,FALSE,70,apartment,Eixample
1200,3,1,FALSE,FALSE,55,apartment,Ciutat Vella
650,1,1,TRUE,FALSE,35,apartment,Eixample
1250,2,1,FALSE,FALSE,65,apartment,Ciutat Vella
1300,2,1,TRUE,TRUE,70,apartment,Sant Martí
1590,2,1,FALSE,FALSE,60,apartment,Ciutat Vella
1428,1,1,FALSE,FALSE,47,apartment,Ciutat Vella
1626,1,1,FALSE,FALSE,79,apartment,Eixample
2482,2,1,FALSE,FALSE,60,apartment,Ciutat Vella
1200,4,1,TRUE,FALSE,85,apartment,Gracia
2200,3,2,TRUE,FALSE,109,apartment,Eixample
825,1,1,TRUE,TRUE,55,apartment,Les Corts
2258,4,2,FALSE,FALSE,90,apartment,Eixample
1200,2,2,TRUE,FALSE,68,apartment,Les Corts
890,3,1,FALSE,FALSE,60,apartment,Sants-Montjuic
1100,3,1,TRUE,TRUE,85,apartment,Ciutat Vella
750,1,1,TRUE,FALSE,42,apartment,Sarria-Sant Gervasi
1400,3,2,TRUE,FALSE,120,apartment,Eixample
4180,2,2,FALSE,FALSE,95,apartment,Eixample
4143,2,2,FALSE,FALSE,95,apartment,Eixample
695,1,1,FALSE,FALSE,31,apartment,Gracia
695,1,1,FALSE,FALSE,40,apartment,Sants-Montjuic
1350,3,2,TRUE,TRUE,80,apartment,Eixample
2810,3,2,FALSE,FALSE,120,apartment,Ciutat Vella
1188,3,1,FALSE,FALSE,65,apartment,Horta- Guinardo
1076,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
1674,4,2,FALSE,FALSE,90,apartment,Eixample
2872,2,2,FALSE,FALSE,67,apartment,Eixample
2255,2,2,FALSE,FALSE,55,apartment,Sarria-Sant Gervasi
3069,2,2,FALSE,FALSE,60,apartment,Eixample
4000,2,2,FALSE,FALSE,89,apartment,Eixample
3450,2,2,FALSE,FALSE,60,apartment,Eixample
3650,1,2,FALSE,FALSE,80,apartment,Eixample
2603,1,1,FALSE,FALSE,65,apartment,Eixample
1150,1,1,FALSE,FALSE,20,apartment,Ciutat Vella
1150,1,1,FALSE,FALSE,20,apartment,Ciutat Vella
2200,1,1,FALSE,FALSE,55,apartment,Sants-Montjuic
3717,3,3,FALSE,FALSE,92,apartment,Eixample
4093,2,2,FALSE,FALSE,70,apartment,Sants-Montjuic
4219,4,2,FALSE,FALSE,110,apartment,Eixample
5495,3,2,FALSE,FALSE,90,apartment,Eixample
2193,1,1,FALSE,FALSE,56,apartment,Sant Martí
1000,1,1,FALSE,FALSE,52,apartment,Ciutat Vella
1100,2,1,FALSE,FALSE,45,apartment,Sants-Montjuic
1750,2,1,FALSE,FALSE,64,apartment,Eixample
1610,2,1,FALSE,FALSE,70,apartment,Eixample
1523,3,1,FALSE,FALSE,75,apartment,Eixample
4185,1,1,FALSE,FALSE,70,apartment,Eixample
3184,2,2,FALSE,FALSE,66,apartment,Eixample
2473,1,1,FALSE,FALSE,50,apartment,Eixample
1069,1,1,FALSE,FALSE,37,apartment,Ciutat Vella
1300,1,1,FALSE,FALSE,40,apartment,Sarria-Sant Gervasi
1280,1,1,FALSE,FALSE,30,apartment,Gracia
2500,3,2,FALSE,FALSE,125,apartment,Eixample
1925,3,2,FALSE,FALSE,65,apartment,Eixample
1925,2,2,FALSE,FALSE,65,apartment,Eixample
2775,1,1,FALSE,FALSE,30,apartment,Gracia
4546,3,2,FALSE,FALSE,135,apartment,Eixample
3266,2,1,TRUE,FALSE,50,apartment,Eixample
3343,3,2,FALSE,FALSE,75,apartment,Eixample
2200,3,2,FALSE,FALSE,100,apartment,Ciutat Vella
1740,2,1,FALSE,FALSE,48,apartment,Ciutat Vella
4166,3,2,FALSE,FALSE,92,apartment,Eixample
5000,3,2,FALSE,FALSE,100,apartment,Sant Martí
1500,2,1,FALSE,FALSE,50,apartment,Ciutat Vella
2299,4,2,FALSE,FALSE,90,apartment,Eixample
4696,1,1,FALSE,FALSE,55,apartment,Eixample
1680,3,2,FALSE,FALSE,80,apartment,Eixample
1085,1,1,FALSE,FALSE,37,apartment,Ciutat Vella
1786,2,1,FALSE,FALSE,60,apartment,Gracia
1054,1,1,FALSE,FALSE,40,apartment,Eixample
900,1,1,FALSE,FALSE,30,apartment,Sant Andreu
3489,2,1,FALSE,FALSE,80,apartment,Eixample
2060,2,2,FALSE,FALSE,77,apartment,Eixample
3500,2,1,FALSE,FALSE,60,apartment,Eixample
5000,1,1,FALSE,FALSE,45,apartment,Eixample
6000,3,2,FALSE,FALSE,85,apartment,Eixample
2249,1,1,FALSE,FALSE,45,apartment,Sant Martí
2805,2,1,FALSE,FALSE,54,apartment,Sants-Montjuic
3526,3,2,FALSE,FALSE,80,apartment,Eixample
4173,3,2,TRUE,FALSE,110,apartment,Eixample
2931,2,1,FALSE,FALSE,65,apartment,Sants-Montjuic
3654,3,2,FALSE,FALSE,110,apartment,Eixample
1986,2,1,FALSE,FALSE,85,apartment,Eixample
2366,2,2,FALSE,FALSE,65,apartment,Eixample
1783,2,2,FALSE,FALSE,85,apartment,Eixample
1210,1,1,FALSE,FALSE,48,apartment,Ciutat Vella
1986,2,1,FALSE,FALSE,54,apartment,Eixample
1967,4,2,FALSE,FALSE,140,apartment,Ciutat Vella
2212,4,2,FALSE,FALSE,100,apartment,Eixample
3500,3,2,FALSE,FALSE,79,apartment,Eixample
2000,2,1,FALSE,FALSE,80,apartment,Sarria-Sant Gervasi
1650,2,2,FALSE,FALSE,90,apartment,Ciutat Vella
2083,3,1,FALSE,FALSE,80,apartment,Sarria-Sant Gervasi
1667,1,1,FALSE,FALSE,40,apartment,Eixample
950,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
1438,2,1,FALSE,FALSE,70,apartment,Ciutat Vella
1435,2,1,FALSE,FALSE,65,apartment,Ciutat Vella
1200,1,1,FALSE,FALSE,30,apartment,Ciutat Vella
2333,3,2,FALSE,FALSE,90,apartment,Eixample
2300,2,1,FALSE,FALSE,50,apartment,Eixample
1680,2,2,FALSE,FALSE,80,apartment,Eixample
4773,2,2,FALSE,FALSE,90,apartment,Eixample
3500,2,2,FALSE,FALSE,75,apartment,Eixample
1500,4,2,FALSE,FALSE,85,apartment,Eixample
2322,3,2,FALSE,FALSE,84,apartment,Eixample
1833,2,1,FALSE,FALSE,60,apartment,Gracia
2000,2,1,FALSE,FALSE,65,apartment,Sarria-Sant Gervasi
1076,1,1,FALSE,FALSE,39,apartment,Gracia
4146,1,1,FALSE,FALSE,50,apartment,Eixample
1917,2,1,FALSE,FALSE,70,apartment,Sarria-Sant Gervasi
1563,3,1,FALSE,FALSE,75,apartment,Sant Martí
1670,1,1,FALSE,FALSE,50,apartment,Ciutat Vella
2500,2,1,FALSE,FALSE,50,apartment,Sants-Montjuic
2500,3,1,FALSE,FALSE,70,apartment,Sants-Montjuic
4583,3,2,FALSE,FALSE,80,apartment,Ciutat Vella
2984,2,1,FALSE,FALSE,50,apartment,Eixample
1800,2,1,FALSE,FALSE,55,apartment,Eixample
1700,2,2,FALSE,FALSE,120,apartment,Gracia
840,1,1,FALSE,FALSE,50,apartment,Ciutat Vella
850,1,1,TRUE,FALSE,25,apartment,Ciutat Vella
830,2,1,TRUE,FALSE,55,apartment,Sarria-Sant Gervasi
4290,2,2,FALSE,FALSE,95,apartment,Eixample
1600,2,2,TRUE,FALSE,70,apartment,Eixample
1400,2,2,TRUE,FALSE,60,apartment,Ciutat Vella
1200,4,2,TRUE,TRUE,120,apartment,Eixample
950,1,1,FALSE,FALSE,51,apartment,Gracia
2000,2,1,FALSE,FALSE,60,apartment,Gracia
1200,1,1,TRUE,FALSE,51,apartment,Eixample
650,0,1,TRUE,FALSE,25,apartment,Eixample
700,1,1,FALSE,FALSE,45,apartment,Ciutat Vella
1000,1,1,FALSE,FALSE,55,apartment,Ciutat Vella
650,1,1,TRUE,FALSE,22,apartment,Eixample
875,1,1,TRUE,TRUE,54,apartment,Sarria-Sant Gervasi
1050,2,1,TRUE,FALSE,62,apartment,Eixample
1140,2,2,FALSE,FALSE,116,apartment,Ciutat Vella
1574,1,1,FALSE,FALSE,35,apartment,Gracia
1852,1,1,FALSE,FALSE,56,apartment,Eixample
4569,3,2,FALSE,FALSE,80,apartment,Ciutat Vella
4500,3,2,FALSE,FALSE,85,apartment,Eixample
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
2652,2,1,FALSE,FALSE,69,apartment,Sarria-Sant Gervasi
4515,2,2,FALSE,FALSE,90,apartment,Sants-Montjuic
2920,2,1,FALSE,FALSE,85,apartment,Ciutat Vella
2543,2,1,FALSE,FALSE,95,apartment,Eixample
4146,1,1,FALSE,FALSE,55,apartment,Gracia
725,0,1,TRUE,TRUE,29,apartment,Les Corts
3074,3,1,FALSE,FALSE,75,apartment,Sarria-Sant Gervasi
865,2,1,FALSE,FALSE,56,apartment,Ciutat Vella
1000,2,1,TRUE,FALSE,60,apartment,Ciutat Vella
1000,2,2,FALSE,FALSE,55,apartment,Sarria-Sant Gervasi
1100,1,1,FALSE,TRUE,65,apartment,Ciutat Vella
700,1,1,FALSE,FALSE,40,apartment,Ciutat Vella
1903,1,1,FALSE,FALSE,50,apartment,Ciutat Vella
1400,2,1,FALSE,FALSE,65,apartment,Eixample
790,1,1,TRUE,TRUE,49,apartment,Les Corts
1662,2,2,FALSE,FALSE,105,apartment,Eixample
600,1,1,FALSE,FALSE,50,apartment,Horta- Guinardo
1250,2,2,TRUE,FALSE,75,apartment,Eixample
900,1,1,FALSE,FALSE,51,apartment,Ciutat Vella
1700,1,1,TRUE,FALSE,70,apartment,Eixample
1000,1,1,TRUE,FALSE,57,apartment,Sarria-Sant Gervasi
2674,2,2,FALSE,FALSE,65,apartment,Sants-Montjuic
2303,2,2,FALSE,FALSE,54,apartment,Ciutat Vella
2890,1,1,FALSE,FALSE,20,apartment,Eixample
2298,2,1,FALSE,FALSE,75,apartment,Ciutat Vella
2022,2,1,FALSE,FALSE,75,apartment,Ciutat Vella
1000,1,1,FALSE,FALSE,55,apartment,Sants-Montjuic
1700,2,2,TRUE,FALSE,160,apartment,Sarria-Sant Gervasi
1800,1,1,FALSE,FALSE,50,apartment,Sants-Montjuic
785,0,1,TRUE,FALSE,30,apartment,Eixample
790,1,1,FALSE,FALSE,65,apartment,Ciutat Vella
2061,2,2,FALSE,FALSE,65,apartment,Eixample
1320,1,1,TRUE,FALSE,75,apartment,Ciutat Vella
5500,4,3,FALSE,FALSE,220,apartment,Sarria-Sant Gervasi
962,1,1,FALSE,FALSE,30,apartment,Eixample
2397,3,1,FALSE,FALSE,78,apartment,Eixample
3935,2,2,FALSE,FALSE,80,apartment,Gracia
3333,2,1,FALSE,FALSE,80,apartment,Eixample
3668,3,2,FALSE,FALSE,100,apartment,Sants-Montjuic
1562,2,2,FALSE,FALSE,63,apartment,Ciutat Vella
720,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
720,1,1,FALSE,TRUE,32,apartment,Ciutat Vella
800,2,1,TRUE,TRUE,50,apartment,Ciutat Vella
850,2,1,TRUE,FALSE,70,apartment,Ciutat Vella
675,2,1,FALSE,FALSE,49,apartment,Ciutat Vella
3360,2,1,FALSE,FALSE,39,apartment,Eixample
11730,2,2,FALSE,FALSE,85,apartment,Eixample
1200,2,1,TRUE,TRUE,50,apartment,Eixample
1250,1,1,FALSE,FALSE,45,apartment,Ciutat Vella
1540,1,1,TRUE,TRUE,45,apartment,Les Corts
1500,2,2,FALSE,FALSE,70,apartment,Gracia
2000,2,2,TRUE,TRUE,91,apartment,Eixample
1300,1,1,TRUE,FALSE,55,apartment,Sarria-Sant Gervasi
2000,2,1,FALSE,FALSE,90,apartment,Eixample
950,1,1,FALSE,FALSE,38,apartment,Ciutat Vella
2100,1,2,FALSE,TRUE,48,apartment,Eixample
1950,3,2,FALSE,FALSE,100,apartment,Ciutat Vella
2000,2,2,TRUE,TRUE,54,apartment,Eixample
1450,1,1,TRUE,TRUE,55,apartment,Eixample
1450,3,2,TRUE,TRUE,130,apartment,Ciutat Vella
7000,3,2,FALSE,TRUE,120,apartment,Sant Martí
1540,1,1,TRUE,FALSE,45,apartment,Les Corts
950,2,1,FALSE,FALSE,49,apartment,Ciutat Vella
3400,2,2,TRUE,TRUE,60,apartment,Eixample
3900,1,1,TRUE,TRUE,70,apartment,Ciutat Vella
990,1,1,TRUE,FALSE,55,apartment,Sarria-Sant Gervasi
1200,4,2,FALSE,FALSE,102,apartment,Ciutat Vella
750,1,1,FALSE,FALSE,40,apartment,Ciutat Vella
3390,3,2,FALSE,FALSE,70,apartment,Sarria-Sant Gervasi
6738,3,2,FALSE,FALSE,125,apartment,Eixample
4333,2,3,FALSE,FALSE,96,apartment,Eixample
1874,3,1,FALSE,FALSE,65,apartment,Sarria-Sant Gervasi
1150,4,1,TRUE,FALSE,75,apartment,Ciutat Vella
950,1,1,TRUE,FALSE,65,apartment,Sarria-Sant Gervasi
2200,3,2,TRUE,FALSE,155,apartment,Eixample
1750,3,2,FALSE,FALSE,95,apartment,Eixample
3461,1,1,FALSE,FALSE,45,apartment,Eixample
3418,3,2,FALSE,FALSE,85,apartment,Eixample
1894,2,1,FALSE,FALSE,50,apartment,Eixample
950,1,1,FALSE,FALSE,35,apartment,Sarria-Sant Gervasi
4200,5,4,TRUE,TRUE,240,apartment,Eixample
2909,2,1,FALSE,FALSE,54,apartment,Sants-Montjuic
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
1200,2,1,FALSE,FALSE,70,apartment,Ciutat Vella
3054,2,2,FALSE,FALSE,65,apartment,Sants-Montjuic
2300,2,1,FALSE,FALSE,60,apartment,Eixample
1600,2,2,FALSE,FALSE,95,apartment,Sarria-Sant Gervasi
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
950,1,1,TRUE,FALSE,50,apartment,Eixample
1900,2,2,TRUE,FALSE,84,apartment,Eixample
1350,2,1,TRUE,FALSE,55,apartment,Eixample
800,2,1,TRUE,FALSE,57,apartment,Sants-Montjuic
3868,2,2,FALSE,FALSE,95,apartment,Eixample
2890,2,1,TRUE,FALSE,55,apartment,Sants-Montjuic
1730,1,1,FALSE,FALSE,50,apartment,Ciutat Vella
2469,1,1,FALSE,FALSE,50,apartment,Eixample
1400,2,1,FALSE,FALSE,55,apartment,Eixample
1603,1,1,FALSE,FALSE,32,apartment,Eixample
2347,2,1,FALSE,FALSE,65,apartment,Ciutat Vella
1650,2,1,TRUE,TRUE,70,apartment,Ciutat Vella
875,1,1,FALSE,FALSE,34,apartment,Ciutat Vella
1500,2,1,TRUE,TRUE,56,apartment,Ciutat Vella
1600,2,1,TRUE,TRUE,70,apartment,Ciutat Vella
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
750,1,1,FALSE,FALSE,21,apartment,Ciutat Vella
1690,2,2,FALSE,FALSE,65,apartment,Sant Martí
3339,2,1,FALSE,FALSE,85,apartment,Eixample
2578,2,1,TRUE,FALSE,55,apartment,Eixample
3819,1,1,FALSE,FALSE,65,apartment,Eixample
5026,2,2,FALSE,FALSE,110,apartment,Eixample
3788,2,1,FALSE,FALSE,48,apartment,Eixample
4500,3,2,FALSE,FALSE,85,apartment,Eixample
3766,3,2,FALSE,FALSE,107,apartment,Sants-Montjuic
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
1350,2,1,TRUE,FALSE,75,apartment,Ciutat Vella
1395,1,1,TRUE,FALSE,52,apartment,Sarria-Sant Gervasi
936,1,1,TRUE,FALSE,60,apartment,Eixample
800,1,1,TRUE,FALSE,50,apartment,Ciutat Vella
1000,2,1,TRUE,FALSE,50,apartment,Sant Martí
2800,2,1,FALSE,FALSE,55,apartment,Sant Martí
1000,1,1,TRUE,TRUE,55,apartment,Gracia
790,2,1,FALSE,FALSE,49,apartment,Eixample
3478,2,1,FALSE,FALSE,95,apartment,Eixample
900,1,1,TRUE,FALSE,45,apartment,Sarria-Sant Gervasi
1674,1,1,FALSE,FALSE,30,apartment,Eixample
1595,2,2,FALSE,FALSE,60,apartment,Eixample
1595,3,1,FALSE,FALSE,60,apartment,Eixample
1595,1,1,FALSE,FALSE,60,apartment,Eixample
890,1,1,FALSE,FALSE,60,apartment,Ciutat Vella
1050,2,1,FALSE,FALSE,54,apartment,Ciutat Vella
1595,1,2,TRUE,TRUE,60,apartment,Eixample
1750,3,2,TRUE,FALSE,118,apartment,Eixample
1250,2,1,FALSE,TRUE,50,apartment,Sants-Montjuic
1750,2,2,TRUE,FALSE,95,apartment,Eixample
1700,2,1,TRUE,FALSE,80,apartment,Ciutat Vella
1300,2,1,TRUE,FALSE,55,apartment,Ciutat Vella
1700,1,1,FALSE,FALSE,50,apartment,Eixample
1750,2,1,FALSE,FALSE,130,apartment,Ciutat Vella
1590,2,1,TRUE,FALSE,85,apartment,Eixample
1500,1,2,TRUE,FALSE,120,apartment,Ciutat Vella
1650,3,1,TRUE,TRUE,90,apartment,Eixample
3000,1,1,TRUE,FALSE,60,apartment,Ciutat Vella
1650,2,2,TRUE,FALSE,75,apartment,Eixample
1100,1,1,FALSE,TRUE,40,apartment,Ciutat Vella
1650,1,1,TRUE,FALSE,58,apartment,Eixample
2072,1,1,FALSE,FALSE,55,apartment,Horta- Guinardo
1550,1,1,FALSE,FALSE,50,apartment,Eixample
2083,2,1,FALSE,FALSE,75,apartment,Sarria-Sant Gervasi
1150,4,1,FALSE,FALSE,80,apartment,Eixample
1175,2,2,TRUE,TRUE,68,apartment,Sarria-Sant Gervasi
800,1,1,FALSE,TRUE,65,apartment,Sarria-Sant Gervasi
950,1,1,TRUE,FALSE,65,apartment,Sarria-Sant Gervasi
900,1,1,TRUE,FALSE,40,apartment,Les Corts
2300,5,3,TRUE,FALSE,180,apartment,Eixample
1400,1,1,TRUE,FALSE,64,apartment,Eixample
650,1,1,FALSE,FALSE,60,apartment,Gracia
3176,4,2,FALSE,FALSE,100,apartment,Gracia
3050,3,2,FALSE,FALSE,125,apartment,Eixample
2057,2,2,FALSE,FALSE,60,apartment,Ciutat Vella
1448,1,2,FALSE,FALSE,65,apartment,Ciutat Vella
1700,2,1,FALSE,FALSE,70,apartment,Gracia
2300,4,2,FALSE,FALSE,115,apartment,Ciutat Vella
1200,2,1,FALSE,FALSE,55,apartment,Ciutat Vella
1350,2,1,FALSE,TRUE,65,apartment,Ciutat Vella
3000,3,2,FALSE,FALSE,85,apartment,Eixample
2714,2,2,FALSE,FALSE,70,apartment,Eixample
875,1,1,FALSE,FALSE,34,apartment,Ciutat Vella
1800,3,1,FALSE,FALSE,70,apartment,Sarria-Sant Gervasi
2759,2,1,FALSE,FALSE,80,apartment,Eixample
900,1,1,TRUE,FALSE,40,apartment,Sarria-Sant Gervasi
3596,2,1,FALSE,FALSE,55,apartment,Eixample
2493,2,1,FALSE,FALSE,65,apartment,Ciutat Vella
2963,3,2,FALSE,FALSE,85,apartment,Ciutat Vella
765,0,1,TRUE,FALSE,33,apartment,Eixample
1929,1,1,FALSE,FALSE,50,apartment,Les Corts
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
10550,5,3,FALSE,FALSE,140,apartment,Sant Martí
1550,1,1,FALSE,FALSE,50,apartment,Eixample
2478,3,3,FALSE,FALSE,100,apartment,Ciutat Vella
1815,2,2,FALSE,FALSE,50,apartment,Ciutat Vella
2420,1,1,FALSE,FALSE,60,apartment,Eixample
3581,3,2,FALSE,FALSE,100,apartment,Sants-Montjuic
2124,2,1,FALSE,FALSE,62,apartment,Gracia
3357,3,2,FALSE,FALSE,85,apartment,Eixample
2480,1,1,TRUE,FALSE,38,apartment,Eixample
3000,3,2,FALSE,FALSE,95,apartment,Ciutat Vella
2246,1,1,FALSE,FALSE,70,apartment,Gracia
6417,3,2,FALSE,FALSE,110,apartment,Eixample
2512,2,1,FALSE,FALSE,70,apartment,Les Corts
1600,1,1,FALSE,FALSE,42,apartment,Sants-Montjuic
2000,2,1,FALSE,FALSE,55,apartment,Eixample
2500,1,1,FALSE,FALSE,45,apartment,Eixample
1858,3,2,FALSE,FALSE,95,apartment,Ciutat Vella
2670,3,2,FALSE,FALSE,85,apartment,Ciutat Vella
1725,3,2,FALSE,FALSE,120,apartment,Ciutat Vella
2421,2,1,FALSE,FALSE,65,apartment,Eixample
2986,3,2,FALSE,FALSE,90,apartment,Eixample
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
4696,2,2,FALSE,FALSE,70,apartment,Gracia
1718,1,1,FALSE,FALSE,65,apartment,Sarria-Sant Gervasi
1650,2,1,FALSE,FALSE,38,apartment,Ciutat Vella
3437,2,2,FALSE,FALSE,66,apartment,Eixample
3875,2,1,FALSE,FALSE,65,apartment,Eixample
4597,3,2,TRUE,FALSE,85,apartment,Ciutat Vella
1997,1,1,FALSE,FALSE,55,apartment,Eixample
4041,1,1,FALSE,FALSE,70,apartment,Eixample
1450,1,1,FALSE,FALSE,33,apartment,Ciutat Vella
1800,2,2,FALSE,FALSE,60,apartment,Ciutat Vella
2600,2,2,FALSE,FALSE,70,apartment,Ciutat Vella
1750,1,1,FALSE,FALSE,51,apartment,Sants-Montjuic
3025,2,2,FALSE,FALSE,80,apartment,Eixample
1467,2,1,FALSE,FALSE,65,apartment,Eixample
3025,2,2,FALSE,FALSE,80,apartment,Eixample
1467,2,1,FALSE,FALSE,65,apartment,Eixample
1150,1,1,FALSE,FALSE,50,apartment,Ciutat Vella
2015,3,2,FALSE,FALSE,100,apartment,Les Corts
2684,2,1,FALSE,FALSE,65,apartment,Sant Martí
1350,1,1,FALSE,FALSE,45,apartment,Eixample
3200,3,2,FALSE,FALSE,150,apartment,Eixample
4696,2,2,FALSE,FALSE,70,apartment,Eixample
1923,2,2,FALSE,FALSE,55,apartment,Sants-Montjuic
1600,2,2,FALSE,FALSE,60,apartment,Sarria-Sant Gervasi
3245,2,2,FALSE,FALSE,66,apartment,Eixample
3657,2,1,FALSE,FALSE,65,apartment,Gracia
2167,1,1,FALSE,FALSE,55,apartment,Les Corts
4476,2,1,FALSE,FALSE,65,apartment,Eixample
1952,3,1,FALSE,FALSE,61,apartment,Sarria-Sant Gervasi
4764,1,1,FALSE,FALSE,49,apartment,Ciutat Vella
3668,3,1,FALSE,FALSE,70,apartment,Eixample
2717,2,1,FALSE,FALSE,54,apartment,Sants-Montjuic
1375,3,1,FALSE,FALSE,70,apartment,Sants-Montjuic
2166,3,1,FALSE,FALSE,75,apartment,Sant Martí
1350,1,1,FALSE,FALSE,45,apartment,Ciutat Vella
13478,5,2,FALSE,FALSE,140,apartment,Eixample
7074,4,2,TRUE,FALSE,110,apartment,Eixample
3856,2,1,FALSE,FALSE,95,apartment,Eixample
1400,1,1,FALSE,FALSE,35,apartment,Ciutat Vella
3200,4,2,FALSE,FALSE,160,apartment,Eixample
1952,3,1,FALSE,FALSE,70,apartment,Sarria-Sant Gervasi
2300,3,2,FALSE,FALSE,85,apartment,Ciutat Vella
4606,1,1,FALSE,FALSE,63,apartment,Eixample
1045,2,1,FALSE,FALSE,41,apartment,Sants-Montjuic
2475,3,2,FALSE,FALSE,130,apartment,Eixample
1700,1,1,TRUE,TRUE,47,apartment,Eixample
1700,3,2,TRUE,FALSE,100,apartment,Eixample
2104,3,2,FALSE,FALSE,80,apartment,Eixample
2003,2,2,FALSE,FALSE,60,apartment,Sarria-Sant Gervasi
